time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,153.0,14.0,21.0,0.0,0.0
0.10000000000000002,151.0,14.0,23.0,0.0,0.0
0.15000000000000002,145.0,18.0,20.0,0.0,0.0
0.20000000000000004,140.0,21.0,22.0,0.0,0.0
0.25000000000000006,137.0,21.0,22.0,0.0,0.0
0.30000000000000004,134.0,21.0,22.0,0.0,0.0
0.3500000000000001,131.0,21.0,26.0,0.0,0.0
0.4000000000000001,124.0,27.0,23.0,0.0,0.0
0.45000000000000007,122.0,26.0,24.0,0.0,0.0
0.5000000000000001,125.0,26.0,23.0,0.0,0.0
0.5500000000000002,125.0,27.0,23.0,0.0,0.0
0.6000000000000001,118.0,30.0,23.0,0.0,0.0
0.6500000000000001,117.0,29.0,24.0,0.0,0.0
0.7000000000000002,115.0,28.0,24.0,0.0,0.0
0.7500000000000001,112.0,26.0,24.0,0.0,0.0
0.8000000000000002,113.0,25.0,25.0,0.0,0.0
0.8500000000000002,110.0,26.0,25.0,0.0,0.0
0.9000000000000001,108.0,25.0,27.0,0.0,0.0
0.9500000000000002,103.0,29.0,25.0,0.0,0.0
1.0000000000000002,102.0,30.0,23.0,0.0,0.0
1.0500000000000003,40.800000000000004,30.0,22.0,59.199999999999996,0.0
1.1000000000000003,42.800000000000004,30.0,25.0,55.199999999999996,0.0
1.1500000000000001,46.800000000000004,29.0,24.0,54.199999999999996,0.0
1.2000000000000002,47.800000000000004,27.0,27.0,53.199999999999996,0.0
1.2500000000000002,46.800000000000004,26.0,27.0,52.199999999999996,0.0
1.3000000000000003,48.800000000000004,25.0,25.0,51.199999999999996,0.0
1.3500000000000003,45.800000000000004,27.0,20.0,49.199999999999996,0.0
1.4000000000000004,48.800000000000004,27.0,20.0,48.199999999999996,0.0
1.4500000000000002,49.800000000000004,26.0,17.0,48.199999999999996,0.0
1.5000000000000002,52.800000000000004,25.0,18.0,47.199999999999996,0.0
1.5500000000000003,53.800000000000004,24.0,22.0,46.199999999999996,0.0
1.6000000000000003,55.800000000000004,26.0,23.0,43.199999999999996,0.0
1.6500000000000004,51.800000000000004,31.0,24.0,40.199999999999996,0.0
1.7000000000000004,53.800000000000004,28.0,28.0,39.199999999999996,0.0
1.7500000000000004,51.800000000000004,29.0,26.0,38.199999999999996,0.0
1.8000000000000003,48.800000000000004,31.0,27.0,38.199999999999996,0.0
1.8500000000000003,47.800000000000004,27.0,31.0,37.199999999999996,0.0
1.9000000000000004,44.800000000000004,29.0,31.0,34.199999999999996,0.0
1.9500000000000004,40.800000000000004,30.0,36.0,31.199999999999996,0.0
2.0000000000000004,16.720000000000002,30.0,38.0,55.28,0.0
2.0500000000000003,18.720000000000002,28.0,38.0,55.28,0.0
2.1000000000000005,23.720000000000002,28.0,35.0,55.28,0.0
2.1500000000000004,26.720000000000002,28.0,34.0,53.28,0.0
2.2000000000000006,27.720000000000002,28.0,33.0,50.28,0.0
2.2500000000000004,27.720000000000002,26.0,34.0,49.28,0.0
2.3000000000000003,29.720000000000002,26.0,31.0,49.28,0.0
2.3500000000000005,28.720000000000002,24.0,31.0,48.28,0.0
2.4000000000000004,28.720000000000002,23.0,32.0,44.28,0.0
2.4500000000000006,33.72,23.0,34.0,40.28,0.0
2.5000000000000004,33.72,21.0,36.0,39.28,0.0
2.5500000000000007,32.72,25.0,30.0,36.28,0.0
2.6000000000000005,32.72,25.0,29.0,35.28,0.0
2.6500000000000004,32.72,27.0,28.0,35.28,0.0
2.7000000000000006,33.72,26.0,30.0,35.28,0.0
2.7500000000000004,38.72,26.0,28.0,35.28,0.0
2.8000000000000007,38.72,24.0,30.0,34.28,0.0
2.8500000000000005,41.72,26.0,25.0,33.28,0.0
2.9000000000000004,42.72,24.0,25.0,33.28,0.0
2.9500000000000006,42.72,25.0,26.0,32.28,0.0
3.0000000000000004,19.088,24.0,29.0,59.912,0.0
3.0500000000000007,19.088,22.0,30.0,59.912,0.0
3.1000000000000005,22.088,18.0,34.0,56.912,0.0
3.150000000000001,20.088,19.0,32.0,54.912,0.0
3.2000000000000006,19.088,20.0,33.0,52.912,0.0
3.2500000000000004,21.088,21.0,29.0,50.912,0.0
3.3000000000000007,24.088,21.0,30.0,47.912,0.0
3.3500000000000005,28.088,19.0,30.0,45.912,0.0
3.400000000000001,30.088,20.0,30.0,43.912,0.0
3.4500000000000006,31.088,18.0,31.0,41.912,0.0
3.500000000000001,32.088,18.0,30.0,39.912,0.0
3.5500000000000007,31.088,22.0,28.0,38.912,0.0
3.6000000000000005,28.088,25.0,27.0,36.912,0.0
3.650000000000001,31.088,24.0,25.0,34.912,0.0
3.7000000000000006,33.088,26.0,22.0,33.912,0.0
3.750000000000001,37.088,23.0,23.0,32.912,0.0
3.8000000000000007,38.088,25.0,21.0,31.912,0.0
3.8500000000000005,41.088,26.0,20.0,30.912,0.0
3.900000000000001,40.088,28.0,20.0,30.912,0.0
3.9500000000000006,46.088,26.0,22.0,29.912,0.0
4.000000000000001,46.088,27.0,21.0,28.912,0.0
4.050000000000001,20.0352,27.0,20.0,53.9648,0.0
4.1000000000000005,20.0352,26.0,23.0,52.9648,0.0
4.150000000000001,22.0352,28.0,21.0,51.9648,0.0
4.200000000000001,24.0352,31.0,21.0,47.9648,0.0
4.250000000000001,28.0352,28.0,23.0,46.9648,0.0
4.300000000000001,30.0352,26.0,24.0,45.9648,0.0
4.3500000000000005,29.0352,24.0,26.0,45.9648,0.0
4.400000000000001,29.0352,23.0,27.0,44.9648,0.0
4.450000000000001,27.0352,27.0,27.0,43.9648,0.0
4.500000000000001,33.0352,26.0,26.0,41.9648,0.0
4.550000000000001,32.0352,27.0,27.0,40.9648,0.0
4.6000000000000005,35.0352,25.0,28.0,40.9648,0.0
4.650000000000001,35.0352,23.0,29.0,39.9648,0.0
4.700000000000001,37.0352,23.0,27.0,39.9648,0.0
4.750000000000001,37.0352,22.0,29.0,38.9648,0.0
4.800000000000001,37.0352,23.0,26.0,37.9648,0.0
4.8500000000000005,36.0352,23.0,29.0,36.9648,0.0
4.900000000000001,37.0352,26.0,28.0,34.9648,0.0
4.950000000000001,40.0352,24.0,28.0,34.9648,0.0
5.000000000000001,14.814080000000002,29.0,31.0,51.185919999999996,0.0
5.050000000000001,14.814080000000002,29.0,30.0,50.185919999999996,0.0
5.100000000000001,19.814080000000004,29.0,32.0,46.185919999999996,0.0
5.150000000000001,21.814080000000004,29.0,32.0,44.185919999999996,0.0
5.200000000000001,22.814080000000004,29.0,29.0,42.185919999999996,0.0
5.250000000000001,24.814080000000004,27.0,31.0,41.185919999999996,0.0
5.300000000000001,23.814080000000004,25.0,30.0,41.185919999999996,0.0
5.350000000000001,24.814080000000004,27.0,31.0,37.185919999999996,0.0
5.400000000000001,26.814080000000004,26.0,30.0,37.185919999999996,0.0
5.450000000000001,28.814080000000004,25.0,29.0,37.185919999999996,0.0
5.500000000000001,29.814080000000004,27.0,29.0,36.185919999999996,0.0
5.550000000000001,25.814080000000004,27.0,27.0,36.185919999999996,0.0
5.600000000000001,27.814080000000004,27.0,29.0,33.185919999999996,0.0
5.650000000000001,28.814080000000004,25.0,30.0,33.185919999999996,0.0
5.700000000000001,26.814080000000004,28.0,30.0,30.185919999999996,0.0
5.750000000000001,25.814080000000004,33.0,29.0,29.185919999999996,0.0
5.800000000000001,26.814080000000004,31.0,31.0,29.185919999999996,0.0
5.850000000000001,30.814080000000004,27.0,34.0,29.185919999999996,0.0
5.900000000000001,32.814080000000004,27.0,35.0,25.185919999999996,0.0
5.950000000000001,26.814080000000004,33.0,33.0,25.185919999999996,0.0
6.000000000000001,28.814080000000004,34.0,30.0,24.185919999999996,0.0
6.050000000000002,12.125632000000003,34.0,31.0,38.874368,0.0
6.100000000000001,14.125632000000003,31.0,35.0,36.874368,0.0
6.150000000000001,17.125632000000003,32.0,34.0,35.874368,0.0
6.200000000000001,16.125632000000003,30.0,36.0,33.874368,0.0
6.250000000000001,16.125632000000003,30.0,35.0,33.874368,0.0
6.300000000000002,16.125632000000003,34.0,36.0,30.874367999999997,0.0
6.350000000000001,17.125632000000003,31.0,38.0,28.874367999999997,0.0
6.400000000000001,21.125632000000003,34.0,34.0,25.874367999999997,0.0
6.450000000000001,17.125632000000003,33.0,34.0,24.874367999999997,0.0
6.500000000000001,19.125632000000003,32.0,37.0,23.874367999999997,0.0
6.550000000000002,20.125632000000003,32.0,37.0,22.874367999999997,0.0
6.600000000000001,18.125632000000003,35.0,38.0,20.874367999999997,0.0
6.650000000000001,19.125632000000003,31.0,41.0,19.874367999999997,0.0
6.700000000000001,22.125632000000003,32.0,40.0,17.874367999999997,0.0
6.750000000000001,26.125632000000003,29.0,42.0,17.874367999999997,0.0
6.800000000000002,27.125632000000003,28.0,39.0,16.874367999999997,0.0
6.850000000000001,35.125632,26.0,42.0,15.874367999999997,0.0
6.900000000000001,32.125632,30.0,43.0,15.874367999999997,0.0
6.950000000000001,32.125632,34.0,42.0,13.874367999999997,0.0
7.000000000000002,12.450252800000001,35.0,41.0,31.5497472,0.0
7.050000000000002,15.450252800000001,35.0,42.0,30.5497472,0.0
7.100000000000001,17.4502528,29.0,43.0,30.5497472,0.0
7.150000000000001,17.4502528,33.0,42.0,29.5497472,0.0
7.200000000000001,18.4502528,32.0,43.0,27.5497472,0.0
7.250000000000002,23.4502528,32.0,41.0,25.5497472,0.0
7.300000000000002,21.4502528,31.0,45.0,24.5497472,0.0
7.350000000000001,24.4502528,30.0,47.0,22.5497472,0.0
7.400000000000001,24.4502528,30.0,45.0,21.5497472,0.0
7.450000000000001,27.4502528,29.0,45.0,20.5497472,0.0
7.500000000000002,24.4502528,29.0,43.0,19.5497472,0.0
7.550000000000002,24.4502528,28.0,44.0,18.5497472,0.0
7.600000000000001,23.4502528,31.0,39.0,17.5497472,0.0
7.650000000000001,26.4502528,31.0,40.0,17.5497472,0.0
7.700000000000001,27.4502528,31.0,37.0,16.5497472,0.0
