time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,155.0,13.0,22.0,0.0,0.0
0.10000000000000002,154.0,14.0,24.0,0.0,0.0
0.15000000000000002,147.0,20.0,22.0,0.0,0.0
0.20000000000000004,142.0,21.0,24.0,0.0,0.0
0.25000000000000006,138.0,24.0,21.0,0.0,0.0
0.30000000000000004,134.0,22.0,24.0,0.0,0.0
0.3500000000000001,130.0,26.0,23.0,0.0,0.0
0.4000000000000001,129.0,26.0,20.0,0.0,0.0
0.45000000000000007,123.0,24.0,21.0,0.0,0.0
0.5000000000000001,118.0,28.0,23.0,0.0,0.0
0.5500000000000002,117.0,27.0,23.0,0.0,0.0
0.6000000000000001,114.0,28.0,22.0,0.0,0.0
0.6500000000000001,111.0,26.0,25.0,0.0,0.0
0.7000000000000002,112.0,23.0,26.0,0.0,0.0
0.7500000000000001,103.0,28.0,27.0,0.0,0.0
0.8000000000000002,101.0,31.0,24.0,0.0,0.0
0.8500000000000002,99.0,34.0,25.0,0.0,0.0
0.9000000000000001,96.0,34.0,28.0,0.0,0.0
0.9500000000000002,95.0,33.0,30.0,0.0,0.0
1.0000000000000002,94.0,34.0,29.0,0.0,0.0
1.0500000000000003,36.6,35.0,29.0,52.4,0.0
1.1000000000000003,36.6,34.0,30.0,50.4,0.0
1.1500000000000001,34.6,36.0,30.0,49.4,0.0
1.2000000000000002,36.6,34.0,30.0,48.4,0.0
1.2500000000000002,36.6,35.0,30.0,47.4,0.0
1.3000000000000003,38.6,34.0,27.0,47.4,0.0
1.3500000000000003,40.6,33.0,26.0,45.4,0.0
1.4000000000000004,42.6,30.0,29.0,45.4,0.0
1.4500000000000002,43.6,27.0,30.0,45.4,0.0
1.5000000000000002,43.6,31.0,27.0,42.4,0.0
1.5500000000000003,45.6,30.0,25.0,37.4,0.0
1.6000000000000003,47.6,27.0,28.0,36.4,0.0
1.6500000000000004,44.6,28.0,28.0,34.4,0.0
1.7000000000000004,42.6,29.0,27.0,32.4,0.0
1.7500000000000004,44.6,28.0,27.0,30.4,0.0
1.8000000000000003,44.6,33.0,28.0,27.4,0.0
1.8500000000000003,46.6,33.0,29.0,26.4,0.0
1.9000000000000004,44.6,35.0,31.0,24.4,0.0
1.9500000000000004,43.6,35.0,31.0,24.4,0.0
2.0000000000000004,42.6,39.0,32.0,22.4,0.0
2.0500000000000003,15.040000000000003,42.0,31.0,45.959999999999994,0.0
2.1000000000000005,19.040000000000003,41.0,32.0,44.959999999999994,0.0
2.1500000000000004,20.040000000000003,40.0,30.0,43.959999999999994,0.0
2.2000000000000006,19.040000000000003,42.0,26.0,40.959999999999994,0.0
2.2500000000000004,20.040000000000003,38.0,28.0,40.959999999999994,0.0
2.3000000000000003,21.040000000000003,35.0,28.0,39.959999999999994,0.0
2.3500000000000005,24.040000000000003,34.0,28.0,36.959999999999994,0.0
2.4000000000000004,23.040000000000003,34.0,29.0,36.959999999999994,0.0
2.4500000000000006,21.040000000000003,37.0,28.0,33.959999999999994,0.0
2.5000000000000004,21.040000000000003,33.0,32.0,32.959999999999994,0.0
2.5500000000000007,18.040000000000003,35.0,31.0,31.959999999999994,0.0
2.6000000000000005,18.040000000000003,34.0,32.0,31.959999999999994,0.0
2.6500000000000004,18.040000000000003,27.0,35.0,31.959999999999994,0.0
