time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,155.0,13.0,21.0,0.0,0.0
0.10000000000000002,150.0,17.0,23.0,0.0,0.0
0.15000000000000002,150.0,17.0,23.0,0.0,0.0
0.20000000000000004,147.0,20.0,22.0,0.0,0.0
0.25000000000000006,145.0,21.0,23.0,0.0,0.0
0.30000000000000004,144.0,23.0,20.0,0.0,0.0
0.3500000000000001,142.0,26.0,21.0,0.0,0.0
0.4000000000000001,139.0,30.0,20.0,0.0,0.0
0.45000000000000007,135.0,29.0,21.0,0.0,0.0
0.5000000000000001,136.0,29.0,22.0,0.0,0.0
0.5500000000000002,135.0,30.0,22.0,0.0,0.0
0.6000000000000001,129.0,31.0,24.0,0.0,0.0
0.6500000000000001,131.0,31.0,23.0,0.0,0.0
0.7000000000000002,124.0,35.0,23.0,0.0,0.0
0.7500000000000001,120.0,33.0,27.0,0.0,0.0
0.8000000000000002,113.0,37.0,26.0,0.0,0.0
0.8500000000000002,113.0,37.0,28.0,0.0,0.0
0.9000000000000001,107.0,42.0,26.0,0.0,0.0
0.9500000000000002,107.0,42.0,26.0,0.0,0.0
1.0000000000000002,41.2,45.0,25.0,61.8,0.0
1.0500000000000003,40.2,46.0,24.0,58.8,0.0
1.1000000000000003,38.2,47.0,23.0,56.8,0.0
1.1500000000000001,39.2,44.0,27.0,54.8,0.0
1.2000000000000002,40.2,44.0,27.0,50.8,0.0
1.2500000000000002,44.2,43.0,26.0,48.8,0.0
1.3000000000000003,46.2,44.0,25.0,47.8,0.0
1.3500000000000003,46.2,44.0,24.0,47.8,0.0
1.4000000000000004,47.2,45.0,24.0,45.8,0.0
1.4500000000000002,43.2,52.0,24.0,40.8,0.0
1.5000000000000002,44.2,48.0,26.0,39.8,0.0
1.5500000000000003,41.2,44.0,31.0,39.8,0.0
1.6000000000000003,42.2,44.0,32.0,37.8,0.0
1.6500000000000004,43.2,43.0,34.0,36.8,0.0
1.7000000000000004,42.2,41.0,38.0,34.8,0.0
1.7500000000000004,43.2,42.0,38.0,34.8,0.0
1.8000000000000003,43.2,42.0,37.0,33.8,0.0
1.8500000000000003,39.2,44.0,36.0,31.799999999999997,0.0
1.9000000000000004,41.2,37.0,40.0,31.799999999999997,0.0
1.9500000000000004,41.2,37.0,40.0,29.799999999999997,0.0
2.0000000000000004,17.28,32.0,43.0,54.72,0.0
2.0500000000000003,19.28,31.0,41.0,53.72,0.0
2.1000000000000005,19.28,30.0,43.0,52.72,0.0
2.1500000000000004,18.28,31.0,40.0,51.72,0.0
2.2000000000000006,20.28,30.0,40.0,49.72,0.0
2.2500000000000004,19.28,30.0,41.0,48.72,0.0
2.3000000000000003,23.28,31.0,37.0,46.72,0.0
2.3500000000000005,23.28,28.0,39.0,46.72,0.0
2.4000000000000004,25.28,29.0,38.0,44.72,0.0
2.4500000000000006,25.28,30.0,37.0,44.72,0.0
2.5000000000000004,28.28,32.0,36.0,43.72,0.0
2.5500000000000007,30.28,33.0,34.0,39.72,0.0
2.6000000000000005,31.28,33.0,31.0,36.72,0.0
2.6500000000000004,27.28,35.0,34.0,35.72,0.0
2.7000000000000006,29.28,37.0,34.0,33.72,0.0
2.7500000000000004,25.28,40.0,33.0,31.72,0.0
2.8000000000000007,28.28,40.0,31.0,30.72,0.0
2.8500000000000005,28.28,38.0,31.0,29.72,0.0
2.9000000000000004,30.28,38.0,32.0,28.72,0.0
2.9500000000000006,28.28,40.0,35.0,27.72,0.0
3.0000000000000004,10.912,38.0,39.0,43.087999999999994,0.0
3.0500000000000007,13.912,38.0,34.0,42.087999999999994,0.0
3.1000000000000005,15.911999999999999,33.0,40.0,42.087999999999994,0.0
3.150000000000001,16.912,35.0,43.0,38.087999999999994,0.0
3.2000000000000006,20.912,34.0,43.0,37.087999999999994,0.0
3.2500000000000004,20.912,28.0,47.0,36.087999999999994,0.0
3.3000000000000007,18.912,33.0,44.0,36.087999999999994,0.0
3.3500000000000005,22.912,34.0,44.0,35.087999999999994,0.0
3.400000000000001,23.912,34.0,43.0,34.087999999999994,0.0
3.4500000000000006,25.912,33.0,44.0,32.087999999999994,0.0
3.500000000000001,26.912,35.0,43.0,29.087999999999994,0.0
3.5500000000000007,26.912,33.0,42.0,29.087999999999994,0.0
3.6000000000000005,28.912,32.0,42.0,27.087999999999994,0.0
3.650000000000001,26.912,30.0,46.0,27.087999999999994,0.0
3.7000000000000006,26.912,31.0,43.0,27.087999999999994,0.0
3.750000000000001,27.912,29.0,43.0,27.087999999999994,0.0
3.8000000000000007,27.912,30.0,44.0,27.087999999999994,0.0
3.8500000000000005,31.912,28.0,43.0,27.087999999999994,0.0
3.900000000000001,30.912,32.0,41.0,25.087999999999994,0.0
3.9500000000000006,33.912,29.0,45.0,24.087999999999994,0.0
4.000000000000001,12.764800000000001,34.0,46.0,43.23519999999999,0.0
4.050000000000001,14.764800000000001,36.0,45.0,40.23519999999999,0.0
4.1000000000000005,15.764800000000001,37.0,45.0,39.23519999999999,0.0
4.150000000000001,19.7648,37.0,44.0,38.23519999999999,0.0
4.200000000000001,17.7648,38.0,43.0,38.23519999999999,0.0
4.250000000000001,17.7648,35.0,41.0,35.23519999999999,0.0
4.300000000000001,16.7648,33.0,38.0,34.23519999999999,0.0
4.3500000000000005,16.7648,31.0,40.0,31.235199999999992,0.0
4.400000000000001,17.7648,30.0,38.0,31.235199999999992,0.0
4.450000000000001,21.7648,31.0,36.0,27.235199999999992,0.0
4.500000000000001,21.7648,30.0,39.0,26.235199999999992,0.0
4.550000000000001,21.7648,34.0,38.0,25.235199999999992,0.0
4.6000000000000005,20.7648,37.0,37.0,24.235199999999992,0.0
4.650000000000001,21.7648,41.0,34.0,21.235199999999992,0.0
4.700000000000001,25.7648,37.0,36.0,21.235199999999992,0.0
4.750000000000001,26.7648,36.0,34.0,20.235199999999992,0.0
4.800000000000001,28.7648,33.0,36.0,20.235199999999992,0.0
4.8500000000000005,27.7648,35.0,36.0,19.235199999999992,0.0
4.900000000000001,29.7648,32.0,35.0,18.235199999999992,0.0
4.950000000000001,28.7648,31.0,39.0,18.235199999999992,0.0
5.000000000000001,29.7648,33.0,35.0,18.235199999999992,0.0
5.050000000000001,16.905920000000002,31.0,34.0,36.09407999999999,0.0
5.100000000000001,15.905920000000002,29.0,36.0,31.09407999999999,0.0
5.150000000000001,19.905920000000002,27.0,38.0,29.09407999999999,0.0
5.200000000000001,24.905920000000002,24.0,39.0,28.09407999999999,0.0
5.250000000000001,29.905920000000002,24.0,39.0,26.09407999999999,0.0
