time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,156.0,12.0,21.0,0.0,0.0
0.10000000000000002,150.0,17.0,22.0,0.0,0.0
0.15000000000000002,147.0,17.0,22.0,0.0,0.0
0.20000000000000004,141.0,23.0,21.0,0.0,0.0
0.25000000000000006,139.0,27.0,20.0,0.0,0.0
0.30000000000000004,136.0,26.0,22.0,0.0,0.0
0.3500000000000001,129.0,32.0,21.0,0.0,0.0
0.4000000000000001,126.0,30.0,21.0,0.0,0.0
0.45000000000000007,120.0,33.0,21.0,0.0,0.0
0.5000000000000001,114.0,36.0,22.0,0.0,0.0
0.5500000000000002,111.0,35.0,24.0,0.0,0.0
0.6000000000000001,112.0,33.0,25.0,0.0,0.0
0.6500000000000001,106.0,35.0,28.0,0.0,0.0
0.7000000000000002,105.0,36.0,30.0,0.0,0.0
0.7500000000000001,102.0,35.0,30.0,0.0,0.0
0.8000000000000002,100.0,35.0,28.0,0.0,0.0
0.8500000000000002,96.0,36.0,28.0,0.0,0.0
0.9000000000000001,93.0,36.0,26.0,0.0,0.0
0.9500000000000002,91.0,37.0,26.0,0.0,0.0
1.0000000000000002,34.800000000000004,35.0,30.0,52.199999999999996,0.0
1.0500000000000003,34.800000000000004,38.0,30.0,49.199999999999996,0.0
1.1000000000000003,35.800000000000004,34.0,30.0,49.199999999999996,0.0
1.1500000000000001,36.800000000000004,32.0,34.0,49.199999999999996,0.0
1.2000000000000002,37.800000000000004,32.0,32.0,49.199999999999996,0.0
1.2500000000000002,37.800000000000004,33.0,30.0,49.199999999999996,0.0
1.3000000000000003,35.800000000000004,34.0,33.0,47.199999999999996,0.0
1.3500000000000003,36.800000000000004,34.0,34.0,45.199999999999996,0.0
1.4000000000000004,37.800000000000004,32.0,35.0,45.199999999999996,0.0
1.4500000000000002,40.800000000000004,31.0,34.0,44.199999999999996,0.0
1.5000000000000002,42.800000000000004,31.0,34.0,44.199999999999996,0.0
1.5500000000000003,43.800000000000004,30.0,35.0,44.199999999999996,0.0
1.6000000000000003,43.800000000000004,34.0,35.0,40.199999999999996,0.0
1.6500000000000004,44.800000000000004,37.0,34.0,38.199999999999996,0.0
1.7000000000000004,43.800000000000004,31.0,40.0,38.199999999999996,0.0
1.7500000000000004,45.800000000000004,33.0,37.0,37.199999999999996,0.0
1.8000000000000003,42.800000000000004,37.0,35.0,35.199999999999996,0.0
1.8500000000000003,39.800000000000004,41.0,36.0,34.199999999999996,0.0
1.9000000000000004,37.800000000000004,39.0,35.0,34.199999999999996,0.0
1.9500000000000004,38.800000000000004,37.0,36.0,34.199999999999996,0.0
2.0000000000000004,15.920000000000002,34.0,34.0,58.08,0.0
2.0500000000000003,14.920000000000002,35.0,33.0,56.08,0.0
2.1000000000000005,12.920000000000002,38.0,31.0,53.08,0.0
2.1500000000000004,17.92,36.0,32.0,51.08,0.0
2.2000000000000006,18.92,38.0,31.0,49.08,0.0
2.2500000000000004,19.92,37.0,32.0,48.08,0.0
