time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,156.0,12.0,21.0,0.0,0.0
0.10000000000000002,153.0,16.0,21.0,0.0,0.0
0.15000000000000002,151.0,13.0,22.0,0.0,0.0
0.20000000000000004,146.0,21.0,20.0,0.0,0.0
0.25000000000000006,146.0,19.0,21.0,0.0,0.0
0.30000000000000004,144.0,19.0,24.0,0.0,0.0
0.3500000000000001,141.0,23.0,22.0,0.0,0.0
0.4000000000000001,133.0,25.0,23.0,0.0,0.0
0.45000000000000007,126.0,26.0,26.0,0.0,0.0
0.5000000000000001,121.0,24.0,29.0,0.0,0.0
0.5500000000000002,119.0,28.0,29.0,0.0,0.0
0.6000000000000001,119.0,26.0,30.0,0.0,0.0
0.6500000000000001,116.0,28.0,29.0,0.0,0.0
0.7000000000000002,109.0,32.0,28.0,0.0,0.0
0.7500000000000001,107.0,31.0,30.0,0.0,0.0
0.8000000000000002,105.0,34.0,30.0,0.0,0.0
0.8500000000000002,103.0,34.0,29.0,0.0,0.0
0.9000000000000001,96.0,36.0,30.0,0.0,0.0
0.9500000000000002,90.0,37.0,31.0,0.0,0.0
1.0000000000000002,35.2,37.0,33.0,52.8,0.0
1.0500000000000003,34.2,36.0,35.0,49.8,0.0
1.1000000000000003,33.2,37.0,36.0,45.8,0.0
1.1500000000000001,35.2,34.0,38.0,45.8,0.0
1.2000000000000002,36.2,31.0,36.0,45.8,0.0
1.2500000000000002,37.2,30.0,36.0,42.8,0.0
1.3000000000000003,37.2,29.0,34.0,41.8,0.0
1.3500000000000003,36.2,27.0,37.0,41.8,0.0
1.4000000000000004,37.2,27.0,37.0,40.8,0.0
1.4500000000000002,35.2,29.0,36.0,38.8,0.0
1.5000000000000002,37.2,26.0,37.0,38.8,0.0
1.5500000000000003,36.2,27.0,39.0,36.8,0.0
1.6000000000000003,35.2,28.0,39.0,36.8,0.0
1.6500000000000004,32.2,28.0,37.0,35.8,0.0
1.7000000000000004,35.2,24.0,39.0,35.8,0.0
1.7500000000000004,33.2,29.0,38.0,34.8,0.0
1.8000000000000003,34.2,27.0,38.0,32.8,0.0
1.8500000000000003,37.2,27.0,40.0,32.8,0.0
1.9000000000000004,39.2,22.0,44.0,32.8,0.0
1.9500000000000004,41.2,20.0,46.0,32.8,0.0
2.0000000000000004,15.680000000000001,21.0,43.0,55.31999999999999,0.0
2.0500000000000003,15.68,24.0,41.0,52.31999999999999,0.0
2.1000000000000005,15.68,28.0,39.0,47.31999999999999,0.0
2.1500000000000004,17.68,29.0,38.0,43.31999999999999,0.0
2.2000000000000006,18.68,29.0,37.0,43.31999999999999,0.0
2.2500000000000004,21.68,29.0,37.0,42.31999999999999,0.0
2.3000000000000003,23.68,30.0,35.0,42.31999999999999,0.0
2.3500000000000005,26.68,33.0,34.0,41.31999999999999,0.0
2.4000000000000004,28.68,36.0,32.0,37.31999999999999,0.0
2.4500000000000006,29.68,37.0,31.0,36.31999999999999,0.0
