time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,159.0,11.0,22.0,0.0,0.0
0.10000000000000002,160.0,11.0,22.0,0.0,0.0
0.15000000000000002,150.0,16.0,21.0,0.0,0.0
0.20000000000000004,144.0,22.0,20.0,0.0,0.0
0.25000000000000006,141.0,22.0,21.0,0.0,0.0
0.30000000000000004,141.0,21.0,20.0,0.0,0.0
0.3500000000000001,135.0,24.0,21.0,0.0,0.0
0.4000000000000001,133.0,25.0,21.0,0.0,0.0
0.45000000000000007,131.0,24.0,21.0,0.0,0.0
0.5000000000000001,126.0,27.0,21.0,0.0,0.0
0.5500000000000002,123.0,28.0,22.0,0.0,0.0
0.6000000000000001,119.0,25.0,26.0,0.0,0.0
0.6500000000000001,118.0,24.0,27.0,0.0,0.0
0.7000000000000002,114.0,26.0,30.0,0.0,0.0
0.7500000000000001,109.0,26.0,32.0,0.0,0.0
0.8000000000000002,107.0,31.0,31.0,0.0,0.0
0.8500000000000002,105.0,32.0,30.0,0.0,0.0
0.9000000000000001,104.0,32.0,31.0,0.0,0.0
0.9500000000000002,97.0,36.0,30.0,0.0,0.0
1.0000000000000002,38.0,37.0,30.0,57.0,0.0
1.0500000000000003,40.0,37.0,32.0,52.0,0.0
1.1000000000000003,41.0,34.0,36.0,50.0,0.0
1.1500000000000001,41.0,33.0,35.0,49.0,0.0
1.2000000000000002,41.0,35.0,34.0,44.0,0.0
1.2500000000000002,45.0,36.0,32.0,43.0,0.0
1.3000000000000003,47.0,36.0,33.0,40.0,0.0
1.3500000000000003,45.0,34.0,34.0,40.0,0.0
1.4000000000000004,44.0,36.0,33.0,39.0,0.0
1.4500000000000002,45.0,35.0,31.0,39.0,0.0
1.5000000000000002,46.0,33.0,26.0,39.0,0.0
1.5500000000000003,45.0,36.0,25.0,37.0,0.0
1.6000000000000003,42.0,39.0,25.0,37.0,0.0
1.6500000000000004,38.0,43.0,24.0,35.0,0.0
1.7000000000000004,42.0,40.0,24.0,35.0,0.0
1.7500000000000004,44.0,47.0,23.0,31.0,0.0
1.8000000000000003,45.0,44.0,24.0,30.0,0.0
1.8500000000000003,49.0,42.0,23.0,30.0,0.0
1.9000000000000004,49.0,42.0,22.0,30.0,0.0
1.9500000000000004,51.0,41.0,24.0,30.0,0.0
2.0000000000000004,18.8,42.0,26.0,58.2,0.0
2.0500000000000003,19.8,36.0,30.0,57.2,0.0
2.1000000000000005,17.8,35.0,32.0,56.2,0.0
2.1500000000000004,23.8,32.0,32.0,53.2,0.0
2.2000000000000006,26.8,34.0,30.0,51.2,0.0
2.2500000000000004,27.8,31.0,35.0,50.2,0.0
2.3000000000000003,29.8,32.0,36.0,50.2,0.0
2.3500000000000005,31.8,32.0,38.0,48.2,0.0
2.4000000000000004,29.8,31.0,41.0,46.2,0.0
2.4500000000000006,33.8,32.0,40.0,45.2,0.0
2.5000000000000004,34.8,36.0,36.0,43.2,0.0
2.5500000000000007,35.8,37.0,37.0,43.2,0.0
2.6000000000000005,37.8,36.0,36.0,41.2,0.0
2.6500000000000004,36.8,39.0,34.0,39.2,0.0
2.7000000000000006,33.8,43.0,33.0,38.2,0.0
2.7500000000000004,34.8,44.0,34.0,36.2,0.0
2.8000000000000007,33.8,40.0,36.0,34.2,0.0
2.8500000000000005,33.8,41.0,35.0,33.2,0.0
2.9000000000000004,34.8,40.0,36.0,31.200000000000003,0.0
