time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,155.0,11.0,22.0,0.0,0.0
0.10000000000000002,151.0,14.0,23.0,0.0,0.0
0.15000000000000002,148.0,13.0,23.0,0.0,0.0
0.20000000000000004,140.0,19.0,22.0,0.0,0.0
0.25000000000000006,135.0,20.0,21.0,0.0,0.0
0.30000000000000004,129.0,21.0,22.0,0.0,0.0
0.3500000000000001,128.0,18.0,25.0,0.0,0.0
0.4000000000000001,129.0,18.0,24.0,0.0,0.0
0.45000000000000007,121.0,24.0,24.0,0.0,0.0
0.5000000000000001,120.0,24.0,24.0,0.0,0.0
0.5500000000000002,115.0,26.0,24.0,0.0,0.0
0.6000000000000001,110.0,27.0,25.0,0.0,0.0
0.6500000000000001,109.0,28.0,24.0,0.0,0.0
0.7000000000000002,106.0,30.0,26.0,0.0,0.0
0.7500000000000001,107.0,30.0,25.0,0.0,0.0
0.8000000000000002,109.0,33.0,23.0,0.0,0.0
0.8500000000000002,107.0,34.0,23.0,0.0,0.0
0.9000000000000001,106.0,36.0,23.0,0.0,0.0
0.9500000000000002,103.0,37.0,24.0,0.0,0.0
1.0000000000000002,39.2,41.0,22.0,58.8,0.0
1.0500000000000003,41.2,39.0,24.0,55.8,0.0
1.1000000000000003,43.2,35.0,27.0,55.8,0.0
1.1500000000000001,40.2,31.0,30.0,53.8,0.0
1.2000000000000002,39.2,32.0,30.0,50.8,0.0
1.2500000000000002,41.2,32.0,34.0,48.8,0.0
1.3000000000000003,42.2,29.0,37.0,46.8,0.0
1.3500000000000003,44.2,29.0,38.0,45.8,0.0
1.4000000000000004,41.2,34.0,37.0,44.8,0.0
1.4500000000000002,45.2,34.0,36.0,42.8,0.0
1.5000000000000002,44.2,36.0,34.0,42.8,0.0
1.5500000000000003,40.2,42.0,35.0,37.8,0.0
1.6000000000000003,39.2,43.0,36.0,36.8,0.0
1.6500000000000004,39.2,43.0,34.0,36.8,0.0
1.7000000000000004,40.2,40.0,35.0,36.8,0.0
1.7500000000000004,40.2,35.0,40.0,36.8,0.0
1.8000000000000003,38.2,32.0,43.0,35.8,0.0
1.8500000000000003,39.2,28.0,46.0,33.8,0.0
1.9000000000000004,38.2,31.0,45.0,30.799999999999997,0.0
1.9500000000000004,38.2,34.0,42.0,30.799999999999997,0.0
2.0000000000000004,15.680000000000001,36.0,42.0,51.31999999999999,0.0
2.0500000000000003,14.68,36.0,40.0,50.31999999999999,0.0
2.1000000000000005,14.68,37.0,43.0,47.31999999999999,0.0
2.1500000000000004,13.68,37.0,45.0,46.31999999999999,0.0
2.2000000000000006,17.68,38.0,43.0,43.31999999999999,0.0
2.2500000000000004,16.68,39.0,44.0,41.31999999999999,0.0
2.3000000000000003,16.68,37.0,46.0,40.31999999999999,0.0
2.3500000000000005,17.68,35.0,45.0,38.31999999999999,0.0
2.4000000000000004,17.68,35.0,46.0,34.31999999999999,0.0
2.4500000000000006,16.68,35.0,50.0,31.319999999999993,0.0
2.5000000000000004,17.68,31.0,52.0,29.319999999999993,0.0
2.5500000000000007,20.68,33.0,49.0,28.319999999999993,0.0
2.6000000000000005,17.68,36.0,46.0,28.319999999999993,0.0
2.6500000000000004,13.68,39.0,47.0,27.319999999999993,0.0
2.7000000000000006,15.68,37.0,45.0,25.319999999999993,0.0
2.7500000000000004,13.68,40.0,44.0,23.319999999999993,0.0
2.8000000000000007,16.68,38.0,44.0,23.319999999999993,0.0
2.8500000000000005,20.68,35.0,42.0,23.319999999999993,0.0
2.9000000000000004,19.68,32.0,42.0,23.319999999999993,0.0
2.9500000000000006,21.68,30.0,41.0,23.319999999999993,0.0
3.0000000000000004,9.072000000000001,31.0,40.0,36.92799999999999,0.0
3.0500000000000007,11.072000000000001,29.0,37.0,36.92799999999999,0.0
3.1000000000000005,17.072000000000003,30.0,32.0,34.92799999999999,0.0
3.150000000000001,20.072000000000003,29.0,29.0,33.92799999999999,0.0
3.2000000000000006,18.072000000000003,30.0,29.0,33.92799999999999,0.0
3.2500000000000004,23.072000000000003,30.0,30.0,31.92799999999999,0.0
3.3000000000000007,24.072000000000003,29.0,33.0,29.92799999999999,0.0
3.3500000000000005,24.072000000000003,32.0,32.0,27.92799999999999,0.0
3.400000000000001,25.072000000000003,32.0,32.0,26.92799999999999,0.0
3.4500000000000006,23.072000000000003,33.0,31.0,26.92799999999999,0.0
3.500000000000001,25.072000000000003,31.0,32.0,26.92799999999999,0.0
3.5500000000000007,28.072000000000003,30.0,32.0,24.92799999999999,0.0
3.6000000000000005,29.072000000000003,31.0,31.0,24.92799999999999,0.0
3.650000000000001,30.072000000000003,32.0,30.0,24.92799999999999,0.0
