time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,158.0,8.0,24.0,0.0,0.0
0.10000000000000002,157.0,12.0,24.0,0.0,0.0
0.15000000000000002,148.0,18.0,24.0,0.0,0.0
0.20000000000000004,145.0,19.0,25.0,0.0,0.0
0.25000000000000006,141.0,20.0,27.0,0.0,0.0
0.30000000000000004,132.0,26.0,25.0,0.0,0.0
0.3500000000000001,129.0,28.0,26.0,0.0,0.0
0.4000000000000001,127.0,30.0,27.0,0.0,0.0
0.45000000000000007,121.0,34.0,27.0,0.0,0.0
0.5000000000000001,119.0,35.0,27.0,0.0,0.0
0.5500000000000002,116.0,32.0,27.0,0.0,0.0
0.6000000000000001,114.0,34.0,26.0,0.0,0.0
0.6500000000000001,115.0,33.0,27.0,0.0,0.0
0.7000000000000002,112.0,33.0,28.0,0.0,0.0
0.7500000000000001,112.0,34.0,25.0,0.0,0.0
0.8000000000000002,108.0,37.0,24.0,0.0,0.0
0.8500000000000002,106.0,35.0,23.0,0.0,0.0
0.9000000000000001,107.0,32.0,23.0,0.0,0.0
0.9500000000000002,102.0,33.0,25.0,0.0,0.0
1.0000000000000002,102.0,33.0,26.0,0.0,0.0
1.0500000000000003,42.800000000000004,31.0,28.0,59.199999999999996,0.0
1.1000000000000003,42.800000000000004,32.0,29.0,58.199999999999996,0.0
1.1500000000000001,42.800000000000004,33.0,28.0,57.199999999999996,0.0
1.2000000000000002,39.800000000000004,32.0,28.0,56.199999999999996,0.0
1.2500000000000002,40.800000000000004,34.0,28.0,51.199999999999996,0.0
1.3000000000000003,40.800000000000004,34.0,28.0,50.199999999999996,0.0
1.3500000000000003,41.800000000000004,30.0,31.0,50.199999999999996,0.0
1.4000000000000004,40.800000000000004,27.0,34.0,48.199999999999996,0.0
1.4500000000000002,41.800000000000004,26.0,33.0,48.199999999999996,0.0
1.5000000000000002,38.800000000000004,25.0,33.0,47.199999999999996,0.0
1.5500000000000003,36.800000000000004,22.0,34.0,45.199999999999996,0.0
1.6000000000000003,35.800000000000004,23.0,35.0,45.199999999999996,0.0
1.6500000000000004,41.800000000000004,24.0,33.0,43.199999999999996,0.0
1.7000000000000004,41.800000000000004,26.0,29.0,41.199999999999996,0.0
1.7500000000000004,42.800000000000004,27.0,28.0,41.199999999999996,0.0
1.8000000000000003,41.800000000000004,30.0,26.0,41.199999999999996,0.0
1.8500000000000003,43.800000000000004,24.0,29.0,41.199999999999996,0.0
1.9000000000000004,42.800000000000004,27.0,28.0,39.199999999999996,0.0
1.9500000000000004,42.800000000000004,25.0,25.0,39.199999999999996,0.0
2.0000000000000004,43.800000000000004,24.0,26.0,38.199999999999996,0.0
