time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,158.0,10.0,22.0,0.0,0.0
0.10000000000000002,153.0,14.0,25.0,0.0,0.0
0.15000000000000002,147.0,17.0,22.0,0.0,0.0
0.20000000000000004,142.0,17.0,24.0,0.0,0.0
0.25000000000000006,138.0,18.0,27.0,0.0,0.0
0.30000000000000004,134.0,21.0,28.0,0.0,0.0
0.3500000000000001,133.0,19.0,31.0,0.0,0.0
0.4000000000000001,129.0,23.0,29.0,0.0,0.0
0.45000000000000007,127.0,23.0,30.0,0.0,0.0
0.5000000000000001,119.0,26.0,30.0,0.0,0.0
0.5500000000000002,118.0,27.0,29.0,0.0,0.0
0.6000000000000001,116.0,28.0,28.0,0.0,0.0
0.6500000000000001,115.0,31.0,26.0,0.0,0.0
0.7000000000000002,112.0,29.0,28.0,0.0,0.0
0.7500000000000001,112.0,28.0,29.0,0.0,0.0
0.8000000000000002,108.0,26.0,30.0,0.0,0.0
0.8500000000000002,103.0,29.0,30.0,0.0,0.0
0.9000000000000001,101.0,29.0,31.0,0.0,0.0
0.9500000000000002,97.0,35.0,30.0,0.0,0.0
1.0000000000000002,38.800000000000004,35.0,29.0,58.199999999999996,0.0
1.0500000000000003,39.800000000000004,36.0,29.0,56.199999999999996,0.0
1.1000000000000003,40.800000000000004,36.0,27.0,54.199999999999996,0.0
1.1500000000000001,39.800000000000004,36.0,27.0,52.199999999999996,0.0
1.2000000000000002,44.800000000000004,36.0,26.0,50.199999999999996,0.0
1.2500000000000002,45.800000000000004,32.0,31.0,50.199999999999996,0.0
1.3000000000000003,44.800000000000004,35.0,32.0,47.199999999999996,0.0
1.3500000000000003,44.800000000000004,35.0,31.0,44.199999999999996,0.0
1.4000000000000004,45.800000000000004,37.0,28.0,42.199999999999996,0.0
1.4500000000000002,46.800000000000004,38.0,27.0,42.199999999999996,0.0
1.5000000000000002,47.800000000000004,35.0,26.0,42.199999999999996,0.0
1.5500000000000003,44.800000000000004,34.0,29.0,41.199999999999996,0.0
1.6000000000000003,43.800000000000004,31.0,33.0,39.199999999999996,0.0
1.6500000000000004,39.800000000000004,37.0,29.0,36.199999999999996,0.0
1.7000000000000004,39.800000000000004,37.0,32.0,34.199999999999996,0.0
1.7500000000000004,42.800000000000004,36.0,35.0,32.199999999999996,0.0
1.8000000000000003,39.800000000000004,37.0,33.0,32.199999999999996,0.0
1.8500000000000003,40.800000000000004,35.0,34.0,32.199999999999996,0.0
1.9000000000000004,39.800000000000004,38.0,31.0,31.199999999999996,0.0
1.9500000000000004,43.800000000000004,34.0,31.0,31.199999999999996,0.0
2.0000000000000004,16.720000000000002,33.0,32.0,56.28,0.0
2.0500000000000003,20.720000000000002,34.0,30.0,55.28,0.0
2.1000000000000005,21.720000000000002,37.0,29.0,50.28,0.0
2.1500000000000004,21.720000000000002,35.0,31.0,49.28,0.0
2.2000000000000006,21.720000000000002,32.0,32.0,48.28,0.0
2.2500000000000004,24.720000000000002,29.0,33.0,46.28,0.0
2.3000000000000003,24.720000000000002,34.0,29.0,43.28,0.0
2.3500000000000005,29.720000000000002,31.0,32.0,42.28,0.0
2.4000000000000004,30.72,30.0,33.0,40.28,0.0
2.4500000000000006,34.72,28.0,33.0,40.28,0.0
2.5000000000000004,36.72,26.0,34.0,39.28,0.0
2.5500000000000007,35.72,25.0,35.0,38.28,0.0
2.6000000000000005,37.72,26.0,33.0,35.28,0.0
2.6500000000000004,35.72,28.0,34.0,32.28,0.0
2.7000000000000006,29.72,35.0,31.0,31.28,0.0
2.7500000000000004,33.72,34.0,31.0,30.28,0.0
2.8000000000000007,35.72,33.0,28.0,29.28,0.0
2.8500000000000005,34.72,35.0,26.0,28.28,0.0
2.9000000000000004,35.72,31.0,25.0,28.28,0.0
2.9500000000000006,37.72,30.0,25.0,28.28,0.0
3.0000000000000004,38.72,31.0,24.0,27.28,0.0
3.0500000000000007,19.887999999999998,29.0,25.0,51.111999999999995,0.0
3.1000000000000005,19.887999999999998,29.0,25.0,50.111999999999995,0.0
3.150000000000001,23.887999999999998,29.0,25.0,48.111999999999995,0.0
3.2000000000000006,24.887999999999998,33.0,24.0,45.111999999999995,0.0
3.2500000000000004,24.887999999999998,34.0,23.0,45.111999999999995,0.0
3.3000000000000007,24.887999999999998,33.0,25.0,44.111999999999995,0.0
3.3500000000000005,26.887999999999998,33.0,27.0,44.111999999999995,0.0
3.400000000000001,28.887999999999998,32.0,27.0,43.111999999999995,0.0
3.4500000000000006,32.888,32.0,27.0,41.111999999999995,0.0
3.500000000000001,33.888,29.0,30.0,40.111999999999995,0.0
3.5500000000000007,33.888,30.0,31.0,37.111999999999995,0.0
3.6000000000000005,30.887999999999998,28.0,33.0,36.111999999999995,0.0
3.650000000000001,34.888,26.0,38.0,32.111999999999995,0.0
3.7000000000000006,38.888,26.0,35.0,30.111999999999995,0.0
3.750000000000001,36.888,29.0,33.0,29.111999999999995,0.0
3.8000000000000007,34.888,31.0,34.0,25.111999999999995,0.0
3.8500000000000005,37.888,28.0,34.0,25.111999999999995,0.0
3.900000000000001,38.888,29.0,35.0,24.111999999999995,0.0
3.9500000000000006,37.888,26.0,38.0,24.111999999999995,0.0
4.000000000000001,16.7552,22.0,40.0,47.2448,0.0
4.050000000000001,17.7552,22.0,40.0,45.2448,0.0
4.1000000000000005,16.7552,23.0,41.0,43.2448,0.0
4.150000000000001,15.755199999999999,23.0,43.0,41.2448,0.0
4.200000000000001,14.755199999999999,22.0,43.0,41.2448,0.0
4.250000000000001,14.755199999999999,23.0,41.0,40.2448,0.0
4.300000000000001,14.755199999999999,27.0,36.0,38.2448,0.0
4.3500000000000005,15.755199999999999,28.0,37.0,35.2448,0.0
4.400000000000001,16.7552,26.0,38.0,35.2448,0.0
4.450000000000001,15.755199999999999,25.0,35.0,35.2448,0.0
4.500000000000001,15.755199999999999,23.0,36.0,35.2448,0.0
4.550000000000001,17.7552,27.0,34.0,32.2448,0.0
4.6000000000000005,15.755199999999999,29.0,37.0,30.244799999999998,0.0
4.650000000000001,17.7552,27.0,39.0,30.244799999999998,0.0
4.700000000000001,18.7552,29.0,34.0,28.244799999999998,0.0
4.750000000000001,19.7552,28.0,36.0,26.244799999999998,0.0
4.800000000000001,21.7552,24.0,40.0,25.244799999999998,0.0
4.8500000000000005,22.7552,24.0,40.0,25.244799999999998,0.0
4.900000000000001,23.7552,26.0,39.0,23.244799999999998,0.0
4.950000000000001,29.7552,26.0,39.0,21.244799999999998,0.0
5.000000000000001,11.90208,26.0,39.0,37.097919999999995,0.0
5.050000000000001,12.90208,21.0,44.0,35.097919999999995,0.0
5.100000000000001,14.90208,20.0,42.0,34.097919999999995,0.0
5.150000000000001,14.90208,19.0,42.0,32.097919999999995,0.0
5.200000000000001,16.902079999999998,19.0,39.0,32.097919999999995,0.0
5.250000000000001,19.902079999999998,21.0,37.0,30.097919999999995,0.0
5.300000000000001,22.902079999999998,22.0,33.0,28.097919999999995,0.0
5.350000000000001,24.902079999999998,24.0,30.0,27.097919999999995,0.0
5.400000000000001,25.902079999999998,25.0,28.0,27.097919999999995,0.0
