time,S,E,I,W,R
0.0,157.0,10.0,20.0,0.0,0.0
0.05000000000000001,157.0,10.0,22.0,0.0,0.0
0.10000000000000002,155.0,13.0,22.0,0.0,0.0
0.15000000000000002,152.0,13.0,22.0,0.0,0.0
0.20000000000000004,151.0,10.0,25.0,0.0,0.0
0.25000000000000006,149.0,11.0,25.0,0.0,0.0
0.30000000000000004,143.0,17.0,25.0,0.0,0.0
0.3500000000000001,137.0,18.0,27.0,0.0,0.0
0.4000000000000001,132.0,22.0,29.0,0.0,0.0
0.45000000000000007,131.0,21.0,28.0,0.0,0.0
0.5000000000000001,127.0,24.0,29.0,0.0,0.0
0.5500000000000002,125.0,25.0,28.0,0.0,0.0
0.6000000000000001,120.0,27.0,26.0,0.0,0.0
0.6500000000000001,113.0,29.0,26.0,0.0,0.0
0.7000000000000002,109.0,29.0,29.0,0.0,0.0
0.7500000000000001,102.0,32.0,27.0,0.0,0.0
0.8000000000000002,101.0,35.0,27.0,0.0,0.0
0.8500000000000002,96.0,37.0,28.0,0.0,0.0
0.9000000000000001,91.0,36.0,31.0,0.0,0.0
0.9500000000000002,88.0,41.0,31.0,0.0,0.0
1.0000000000000002,34.0,38.0,35.0,51.0,0.0
1.0500000000000003,36.0,36.0,37.0,49.0,0.0
1.1000000000000003,36.0,37.0,36.0,46.0,0.0
1.1500000000000001,35.0,37.0,32.0,44.0,0.0
1.2000000000000002,38.0,36.0,34.0,43.0,0.0
1.2500000000000002,36.0,39.0,34.0,41.0,0.0
1.3000000000000003,34.0,36.0,39.0,39.0,0.0
1.3500000000000003,34.0,42.0,35.0,36.0,0.0
1.4000000000000004,33.0,42.0,37.0,35.0,0.0
1.4500000000000002,33.0,40.0,39.0,34.0,0.0
1.5000000000000002,35.0,42.0,38.0,32.0,0.0
1.5500000000000003,34.0,40.0,39.0,29.0,0.0
1.6000000000000003,34.0,41.0,37.0,28.0,0.0
1.6500000000000004,36.0,38.0,38.0,28.0,0.0
1.7000000000000004,34.0,37.0,41.0,28.0,0.0
1.7500000000000004,33.0,37.0,41.0,28.0,0.0
1.8000000000000003,33.0,38.0,42.0,27.0,0.0
1.8500000000000003,28.0,42.0,43.0,25.0,0.0
1.9000000000000004,29.0,41.0,42.0,24.0,0.0
1.9500000000000004,28.0,39.0,45.0,24.0,0.0
2.0000000000000004,28.0,39.0,46.0,23.0,0.0
2.0500000000000003,14.600000000000001,37.0,47.0,37.4,0.0
2.1000000000000005,12.600000000000001,38.0,42.0,37.4,0.0
2.1500000000000004,13.600000000000001,38.0,41.0,36.4,0.0
2.2000000000000006,14.600000000000001,37.0,42.0,35.4,0.0
2.2500000000000004,14.600000000000001,37.0,41.0,35.4,0.0
2.3000000000000003,14.600000000000001,38.0,41.0,33.4,0.0
2.3500000000000005,17.6,36.0,43.0,32.4,0.0
2.4000000000000004,20.6,34.0,44.0,31.4,0.0
2.4500000000000006,22.6,34.0,44.0,30.4,0.0
2.5000000000000004,25.6,35.0,42.0,29.4,0.0
2.5500000000000007,23.6,38.0,41.0,28.4,0.0
2.6000000000000005,25.6,39.0,41.0,27.4,0.0
2.6500000000000004,25.6,39.0,44.0,25.4,0.0
2.7000000000000006,29.6,37.0,45.0,25.4,0.0
2.7500000000000004,31.6,39.0,41.0,25.4,0.0
2.8000000000000007,30.6,40.0,43.0,25.4,0.0
2.8500000000000005,29.6,42.0,42.0,25.4,0.0
2.9000000000000004,31.6,37.0,44.0,25.4,0.0
2.9500000000000006,32.6,37.0,41.0,25.4,0.0
3.0000000000000004,12.64,41.0,42.0,42.36,0.0
3.0500000000000007,16.64,41.0,43.0,39.36,0.0
