sigma,p,S,E,I,W,R
0.25,0.3,1048.890058695073,15.627085228307301,50.37183578414068,2256.2300156373913,0.0
0.25,0.5999999999999999,4876.656367186161,75.21589838736979,137.60783576166673,8230.266992043873,0.0
0.25,0.8999999999999999,1513.696743743991,85.13102420222218,469.83301308666654,19770.454875919648,0.0
0.5,0.3,1576.5515706693232,48.499954873967,52.34333833791667,95.76805155660463,0.0
0.5,0.5999999999999999,5622.268167388963,123.69286224222223,101.55366484792536,731.4242139318916,0.0
0.5,0.8999999999999999,3988.281590437348,129.24378357166665,78.6779240901389,4435.3535882582755,0.0
0.75,0.3,1385.958515405953,135.48172446791662,37.949575234800356,22.67653396332389,0.0
0.75,0.5999999999999999,3352.117425497501,26.57632462625,19.29870498388887,3571.768756560315,0.0
0.75,0.8999999999999999,860.1816054608552,17.359343310138858,136.88018022257813,8000.536839745276,0.0
