sigma,p,S,E,I,W,R
0.25,0.3,467.010894947623,38.58734375,44.38359375000001,176.47414642914526,0.0
0.25,0.5999999999999999,675.3055426827132,41.9109,42.302993750000006,471.69269367496497,0.0
0.25,0.8999999999999999,717.2914856283064,60.71459999999999,90.76324375,1331.719911977423,0.0
0.5,0.3,629.5169048122948,41.484375,44.174375,60.88482434478314,0.0
0.5,0.5999999999999999,642.3059320012032,40.04599375,44.55994375,205.39896760472948,0.0
0.5,0.8999999999999999,803.3471042970152,44.46609375,43.08860000000001,446.8091748763112,0.0
0.75,0.3,569.2243051166539,49.869775,62.66394375,44.060863131793354,0.0
0.75,0.5999999999999999,730.750765074113,34.7746,47.357243749999995,303.7890557439179,0.0
0.75,0.8999999999999999,701.9272401024754,38.354099999999995,71.579375,419.6924444359483,0.0
