sigma,p,S,E,I,W,R
0.25,0.3,428.1763584029859,33.14630625,34.36415625000001,117.68900461599338,0.0
0.25,0.5999999999999999,589.41637747459,29.893181249999998,25.83814375,395.4546312193459,0.0
0.25,0.8999999999999999,673.6756290167264,52.82556666666667,67.00114375000001,1181.4543460889172,0.0
0.5,0.3,583.7200388924284,33.628314583333335,38.496125,50.889321233831204,0.0
0.5,0.5999999999999999,575.4410010911744,30.617560416666663,35.28850416666667,181.90820774257054,0.0
0.5,0.8999999999999999,734.4296145194454,29.636993750000002,35.95799166666667,354.9972703886253,0.0
0.75,0.3,522.1906051462292,33.734550000000006,54.12532083333334,39.264251022667764,0.0
0.75,0.5999999999999999,653.4167563587231,27.621425000000002,41.72062708333333,221.1108880341712,0.0
0.75,0.8999999999999999,675.448621373147,32.49908333333334,60.00558125,297.8127361123013,0.0
