sigma,p,S,E,I,W,R
0.25,0.3,5.784232816225348,0.7546097222222222,4.618587499999999,22.106110120397943,0.0
0.25,0.5999999999999999,3.2858881832188636,3.379068055555555,10.26577222222222,57.23589804918655,0.0
0.25,0.8999999999999999,0.1493389320018869,21.147488888888887,28.88751666666667,149.41689403290306,0.0
0.5,0.3,3.5100115049012044,0.8214013888888886,0.20707222222222166,0.266411372111755,0.0
0.5,0.5999999999999999,0.6190400760739743,4.00640555555556,4.164204166666667,13.802717593659336,0.0
0.5,0.8999999999999999,0.35059574741128324,4.942155555555555,10.853338888888887,15.49007332624078,0.0
0.75,0.3,2.139431556116653,0.15795000000000015,0.23796805555555603,0.3883469290349357,0.0
0.75,0.5999999999999999,0.6231187738527629,0.5185055555555566,1.5913722222222233,3.02378090077705,0.0
0.75,0.8999999999999999,0.14017697518170558,0.2572055555555549,0.4966680555555558,0.9840049602168291,0.0
